ID,CODE,NAME,ALTNAME,ADDRESS,TEL1,MOBILE_NO,WEBSITE,EMAIL,FAX,OPEN_TIME,ADMIN_ID,PARENT_ID,BRANCH,LOCATE,REL_TYPE,X,Y
248119,44,Milky Way Cafe,,"Unit 9 G/F Valero Plaza, 124 San Agustin Street, Brgy. Bel-air, Makati City, Metro Manila",,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529335
248121,44,Mongkok,,"Unit 9 LG/F Cityland Condominium 8, 98 Cityland 8 Road, Brgy. Pio Del Pilar, Makati City, Metro Manila",,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529335
265854,44,Myrons Place,,"Unit 9 LG/F Cityland Pasong Tamo Tower, 2210 Chino Roces Avenue, Brgy. Bangkal, Makati City, Metro Manila",,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529335
248108,44,Olivers Super Sandwiches,,"Unit 9 P1 The Power Plant Mall, Rockwell Center Street, Brgy. Poblacion, Makati City, Metro Manila",,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529335
267379,44,Pancake House,,"Unit 903 9/F Liberty Center, 104 H.V. Dela Costa Street, Brgy. Bel-air, Makati City, Metro Manila",,,www.pancakehouse.com.ph,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529335
248103,44,Sumo Sam,,"Unit 903 9/F Philippine AXA Life Tower, 1286 Sen. Gil Puyat Avenue cor. Tinda Street, Brgy. San Antonio, Makati City, Metro Manila",,,www.facebook.com/SumoSamPH,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529367
274725,44,Vina Pho,,"Unit 905 9/F Cityland Condominium 10 Tower I, 156 H.V. Dela Costa Street, Brgy. Bel-air, Makati City, Metro Manila",,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529335
248120,44,Wild Ginger,,"Unit 907 9/F Cityland Condominium 10 Tower I, 156 H.V. Dela Costa Street, Brgy. Bel-air, Makati City, Metro Manila",,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529367
283482,44,Grilla Bar & Grill,,"Unit 92,112 G/F Makati Cinema Square, 2130 Chino Roces Avenue, Legaspi Village, Brgy. San Lorenzo, Makati City, Metro Manila",,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0366828,14.56523715
283958,44,Kulinary Kitchen,,"Unit C The Fort Strip, 28th Street cor. 7th Avenue, Brgy. Fort Bonifacio, Taguig City, Metro Manila",02-8981864,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.03638,14.565
284114,44,Ganso-Shabuway Japanese Style Hot Pot,,"Unit F & B3A 2/F Newport Entertainment Center, Newport Blvd., Brgy. 183, Pasay City, Metro Manila",,0917-8221400,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.03638,14.565
284154,44,Zaifu,,"Unit F Fast Track Avenue, Brgy. Moonwalk, Paranaque City, Metro Manila",,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.03638,14.565
284239,37,Cindys,,"Unit G3 G/F Bel-Air Soho Condominium, Polaris Street, Brgy. Poblacion, Makati City, Metro Manila",,,,,02-9036013,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.03638,14.565
284247,44,Dulcinea,,"Unit LG01 LG/F Century City Mall, Kalayaan Avenue cor. Salamanca Street, Brgy. Poblacion, Makati City, Metro Manila",,,www.dulcinea.com.ph,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.03638,14.565
284336,44,Myrons,,"Unit R1 G/F The Exchange Regency Residence Hotel, Exchange Street cor. Meralco Avenue, Brgy. San Antonio, Pasig City, Metro Manila",02-7288555,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.03638,14.565
262660,345,LS Pascual Optical,,"Unit V231A 2/F V-Mall, Greenhills Shopping Center, GSC Service Road, Brgy. Greenhills, San Juan City, Metro Manila",,,www.instagram.com/lspascualoptical,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.036377,14.564998
248089,142,HP Diagnostics Plus,High Precision Diagnostics Plus,"Unit1701 4/F Orient Square, F. Ortigas Jr. Street, Brgy. San Antonio, Pasig City, Metro Manila",,0922-8906667,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529335
248098,138,Sarabia Optical,,"United Nations Avenue cor. Narra Street, Brgy. 672, Manila, Metro Manila",,,www.sarabiaoptical.com.ph,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529335
274342,140,VMV Hypoallergenics,,"United Nations Avenue, Brgy. 660-A, Manila, Metro Manila",,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529335
2139,195,The Power Plant Mall,,"United Nations Avenue, Brgy. 660-A, Manila, Metro Manila",02-8981702,,,,,,133903020,2060,,Rockwell Center,2,121.0365806,14.56529335
248055,237,Kate Spade,,"United Nations Avenue, Brgy. 664, Manila, Metro Manila",,,,,,,133903020,2139,The Power Plant Mall,The Power Plant Mall,1,121.0365806,14.56529367
248095,110,Academy of Rock,,"United Nations Avenue, Brgy. 666, Manila, Metro Manila",,,,,,,133903020,2139,,The Power Plant Mall,1,121.0365806,14.56529367
248142,113,Tutoring Club,,"United Nations Avenue, Brgy. 666, Manila, Metro Manila",,,,,,,133903020,2139,,The Power Plant Mall,1,121.0365806,14.56529367
284543,116,Mercury Drug,,"United Nations Avenue, Brgy. 666, Manila, Metro Manila",02-8920683,,www.mercurydrug.com,,,,133903002,1531,Makati City Valero 2 Carpark,Valero Carpark,1,121.0240898,14.55858616
252277,49,BPI,Bank of the Philippine Islands,"United Nations Avenue, Brgy. 666, Manila, Metro Manila",02-8911688,,www.bpiexpressonline.com,,,,133903002,1531,Paseo De Roxas,Valero Carpark,1,121.023748,14.558491
275999,44,Persia Grill,,"United Nations Avenue, Brgy. 666, Manila, Metro Manila",02-8189090,,www.persiagrill.com.ph,,,MON-FRI 1100-2400; SAT-SUN 1100-2300,133903002,1531,Paseo de Roxas,Valero Carpark,1,121.0237475,14.5584908
284523,45,Lepanto Administrative Office,,"United Nations Avenue, Brgy. 666, Manila, Metro Manila",02-8181982,,,,,,133903002,1510,Lepanto,BA Lepanto Building,1,121.0242,14.5581
286132,49,UCPB,United Coconut Planters Bank,"United Nations Avenue, Brgy. 669, Manila, Metro Manila",02-8119000,,www.ucpb.com,,,,133903002,550182,Main Office,UCPB Building,1,121.02618,14.55899
275854,44,Armynavy Burger + Burrito,,"United Nations Avenue, Brgy. 669, Manila, Metro Manila",02-5537921,,www.armynavy.com.ph,,,,133903002,1570,Valero,Centrum II,1,121.0236609,14.55898654
284388,37,KFC,Kentucky Fried Chicken,"United Nations Avenue, Brgy. 669, Manila, Metro Manila",02-8437750,,www.kfcdelivery.com.ph,,,,133903002,1587,Antel,Antel Platinum Tower,1,121.0240148,14.55909292
284495,74,JM Cable Network,,"United Nations Avenue, Brgy. 674, Manila, Metro Manila",02-8131394,,,,02-8933219,,133903002,1570,,Centrum II,1,121.0236609,14.55898673
249086,44,Maxs Restaurant,,"United Nations Avenue, Brgy. 676, Manila, Metro Manila",02-5198925,,www.maxschicken.com,,02-5198924,,133903002,1531,Valero Carpark,Valero Carpark,1,121.0239995,14.55861092
268575,44,Poochinis Restaurant,,"United Nations Avenue, Brgy. 677, Manila, Metro Manila",,,,,,,133903002,1531,Valero Carpark,Valero Carpark,1,121.023832,14.55855572
271516,44,Songkran Thai Cuisine,,"United Street, Brgy. Highway Hills, Mandaluyong City, Metro Manila",02-8937551,,,,,MON-FRI 1100-2200,133903002,1531,Valero Carpark,Valero Carpark,1,121.0239367,14.55858999
284563,44,The Gallery,,"United Street, Brgy. Highway Hills, Mandaluyong City, Metro Manila",02-8800535,,,,,MON-FRI 1000-2200,133903002,1570,,Centrum II,1,121.0236609,14.55898673
265374,218,Ministop,,"United Street, Brgy. Highway Hills, Mandaluyong City, Metro Manila",02-8937497,,www.ministop.com.ph,,,24HOURS,133903002,1531,Valero Carpark,Valero Carpark,1,121.02329,14.55840177
272154,33,Starbucks Coffee,,"United Street, Brgy. Highway Hills, Mandaluyong City, Metro Manila",02-8927583,,www.starbucks.ph,,,,133903002,284618,Pearl Bank Center-Valero,The Pearlbank Centre,1,121.0231543,14.55883881
275998,37,Bugong Express,,"Unity Street, Brgy. San Antonio, Paranaque City, Metro Manila",02-8921256,,,,,,133903002,1531,Valero Carpark,Valero Carpark,1,121.0236051,14.55851781
249120,511,DHL Express,,"Universe Avenue, Brgy. Marcelo Green Village, Paranaque City, Metro Manila",02-8131057,,www.dhl.com.ph,,,,133903002,284618,The Pearlbank Centre,The Pearlbank Centre,1,121.0231763,14.55884827
249087,252,Davids Salon,,"University Avenue, Brgy. 80, Caloocan City, Metro Manila",02-8945685,,www.davidsalon.com.ph,,,,133903002,1531,Valero Carpark,Valero Carpark,1,121.0233391,14.55842021
262595,277,Kuff n Kollar Laundry and Dry Cleaners,,"University of Sto. Tomas, Gonzales Drive, Brgy. 465, Manila, Metro Manila",02-8940856,,,,,,133903002,1531,Valero Carpark,Valero Carpark,1,121.0233829,14.55843354
276009,68,Satellite Post Office,,"University of Sto. Tomas, Osmena Drive, Brgy. 465, Manila, Metro Manila",,,,,,,133903002,1531,Valero Carpark,Valero Carpark,1,121.0234737,14.55846379
252179,49,BDO,Banco De Oro,"University of Sto. Tomas, Padre Noval Street, Brgy. 465, Manila, Metro Manila",,,www.bdo.com.ph,,,,133903002,284618,Valero,The Pearlbank Centre,1,121.0231978,14.55885291
249105,49,EastWest Bank,East West Banking Corporation,"University of Sto. Tomas, Pres. Sergio Osmena Sr. Highway, Brgy. 465, Manila, Metro Manila",02-7510003,,www.eastwestbanker.com,,,,133903002,1557,Valero,Paseo Parkview Suites,1,121.0228992,14.5587831
284549,48,EastWest Bank-ATM,East West Banking Corporation-ATM,"University of Sto. Tomas, Pres. Sergio Osmena Sr. Highway, Brgy. 465, Manila, Metro Manila",02-7510003,,www.eastwestbanker.com,,,24HOURS,133903002,1557,Valero,Paseo Parkview Suites,1,121.0228992,14.5587831
284620,48,BDO-ATM,Banco De Oro-ATM,"University of Sto. Tomas, Quezon Drive, Brgy. 465, Manila, Metro Manila",,,www.bdo.com.ph,,,,133903002,284618,Valero,The Pearlbank Centre,1,121.0231978,14.55885291
284555,44,The Old Spaghetti House,,"University of Sto. Tomas, Quezon Drive, Brgy. 465, Manila, Metro Manila",02-7518674,,www.theoldspaghettihouse.com,,,MON-FRI 1100-2300; SAT 1100-2100,133903002,1557,,Paseo Parkview Suites,1,121.0229983,14.55880569
23191,9,SM Cyber Makati Two,,"University of Sto. Tomas, Quezon Drive, Brgy. 465, Manila, Metro Manila",,,www.smprime.com/sm-cyber-offices,,,,133903002,0,,,0,121.034566,14.555969
38191,305,Shell,,"University of Sto. Tomas, Quezon Drive, Brgy. 465, Manila, Metro Manila",,,www.shell.com.ph,,,,133903016,0,C5,,0,121.056059,14.54096962
38887,37,Jollibee,,"University of Sto. Tomas, Quintos Drive, Brgy. 465, Manila, Metro Manila",02-8817592,,www.jollibee.com.ph,,,,133903016,0,"Shell C5, Northbound",,0,121.0556203,14.54120741
284292,44,The Last Chukker,,"University of Sto. Tomas, Singian Drive, Brgy. 465, Manila, Metro Manila",,,,,,,133903008,828,,Manila Polo Club,1,121.0396183,14.54395172
283253,219,London Sales Corporation,,"University of Sto. Tomas, Singian Drive, Brgy. 465, Manila, Metro Manila",02-8963820,,,,02-8963820,,133903026,0,,,0,121.0163106,14.5647647
2130,28,Ecoville Exec. Townhouses,,"University of Sto. Tomas, Villamor Drive, Brgy. 465, Manila, Metro Manila",,,,,,,133903026,0,,,0,121.0161172,14.56522986
2186,21,Makati Catholic Cemetery,,"University of the Philippines, A. Ma. Regidor Street, Brgy. U.p. Campus, Quezon City, Metro Manila",,,,,,,133903026,0,,,0,121.0229055,14.56612593
284300,44,Caffe Caruso Authentic Italian,,"University of the Philippines, Brgy. U.p. Campus, Quezon City, Metro Manila",02-8952451,,,,,,133903026,2147,,LRI Design Plaza,1,121.02244,14.56542
284126,44,Tonkatsuya Japanese Cuisine,,"University Parkway, Brgy. Fort Bonifacio, Taguig City, Metro Manila",02-8961990,,,,,1000-2200,133903023,55982,,The Palm Towers,1,121.0103853,14.56359799
282394,3,San Antonio Plaza Arcade,,"Uniwide Coastal Mall, Seaside Drive, Brgy. Tambo, Paranaque City, Metro Manila",,,,,,,133903008,0,,,0,121.034872,14.54701
284230,44,Maple,,"Uniwide Coastal Mall, Seaside Drive, Brgy. Tambo, Paranaque City, Metro Manila",02-6216724,,,,,,133903008,282394,,San Antonio Plaza Arcade,1,121.0348304,14.54702557
2176,21,Manila South Cemetery,,"Uniwide Coastal Mall, Seaside Drive, Brgy. Tambo, Paranaque City, Metro Manila",,,,,,,133903026,0,,,0,121.018991,14.565939
249285,218,3708 Mini Mart,,"UP College of Medicine, Pedro Gil Street, Brgy. 670, Manila, Metro Manila",02-5518180,,,,,24HOURS,133903015,0,,,0,121.0013131,14.55965302
249545,275,VJBL Internet Shop,,"Upper McKinley Road, Brgy. Fort Bonifacio, Taguig City, Metro Manila",02-8220312,,,,,,133903015,0,,,0,121.0022965,14.56143928
249422,56,Cebuana Lhuillier,,"Upper McKinley Road, Brgy. Western Bicutan, Taguig City, Metro Manila",02-8640048,,www.cebuanalhuillier.com,,,,133903015,0,Palanan,,0,121.0020146,14.56163383
249488,331,NBJ Enterprises,,"Upper McKinley Road, Brgy. Western Bicutan, Taguig City, Metro Manila",02-5517697,,,,,,133903015,0,,,0,120.9996723,14.56129627
249357,224,Gifts for Keeps,,"Upper McKinley Road, Brgy. Western Bicutan, Taguig City, Metro Manila",02-6223471,0928-5055783,,,,,133903015,0,,,0,121.0019185,14.56217607
2297,196,Tejeros Public Market,,"Upper McKinley Road, Brgy. Western Bicutan, Taguig City, Metro Manila",,,,,,,133903029,0,,,0,121.013114,14.571299
249308,140,Philippines Institute of Tuberculosis,,"Upper McKinley Road, Brgy. Western Bicutan, Taguig City, Metro Manila",,,,,,,133903025,1277,,Legaspi Village,2,121.0143809,14.5597676
223804,225,Citiwood Trading,,"Upper McKinley Road, Brgy. Western Bicutan, Taguig City, Metro Manila",,,,,,,133903020,0,,,0,121.0287629,14.56841958
249196,37,McDonalds,,"UPRC Building I, 2230 Chino Roces Avenue, Brgy. Bangkal, Makati City, Metro Manila",02-8567490,,www.mcdonalds.com.ph,,,24HOURS,133903025,767066,Magallanes,San Lorenzo Place Tower 3,1,121.0182212,14.5419581
283850,308,W.E.M Enterprises Parts & Services,,"UPRC Building I, 2230 Chino Roces Avenue, Brgy. Bangkal, Makati City, Metro Manila",02-5449735,0908-7142101,,,,,133903001,562665,,Beltrano Building,1,121.0117754,14.54297337
284084,35,Cuerva Bakeshop,,"Urban Avenue, Legaspi Village, Brgy. San Lorenzo, Makati City, Metro Manila",02-8440966,,www.cuervabakeshop.com,,,MON-SAT 0900-1900; SUN 1000-1800,133903006,0,,,0,121.0268728,14.54743357
284289,44,Go Gourmet by the Plaza,,"Urduja Street, Barangay Village, Brgy. San Antonio, Paranaque City, Metro Manila",02-8434267,0917-5874267,,,,0800-2000,133903006,0,,,0,121.0268728,14.54743357
283887,52,Tambunting Pawnshop,,"UST Beato Angelico Building, Araullo Drive, Brgy. 465, Manila, Metro Manila",,0917-8323349,www.tambuntingpawnshop.com,,,,133903004,0,Comembo-J.P. Rizal Ext.,,0,121.0644338,14.54662617
249339,294,Slimmers World International,,"Uy Pip Yong Building, 7 Sen. Gil Puyat Avenue, Brgy. Palanan, Makati City, Metro Manila",02-8871340,,,,02-8871335,,133903025,0,,,0,121.0254979,14.54788815
283849,210,Combinar Trading,,"UY Pip Yong Building, 7 Sen. Gil Puyat Avenue, Brgy. Palanan, Makati City, Metro Manila",02-3805399,,,,,,133903018,0,,,0,121.0108195,14.54875407
283886,252,Validosa Salon,,"Uy Pip Yong Building, 7 Sen. Gil Puyat Avenue, Brgy. Palanan, Makati City, Metro Manila",02-2270908,,,,,,133903004,0,,,0,121.0638564,14.54937423
249385,325,Honda,,"V. Cruz Street, Brgy. Maytunas, San Juan City, Metro Manila",02-8864851,,www.hondaph.com,,,,133903018,0,Pio Del Pilar-Evangelista St,,0,121.010448,14.54961813
280493,336,Aquabest,,"V. Cruz Street, Brgy. Santa Lucia, San Juan City, Metro Manila",02-8940694,0920-5582777,www.aquabest.com.ph,,,,133903018,0,,,0,121.0130992,14.55407617
284299,44,Escolta,,"V. Gomez Street, Brgy. San Roque, Marikina City, Metro Manila",02-8123456,,,,,MON-SAT 0600-2200; SUN 0600-1500,133903030,43059,,The Peninsula Manila,1,121.02533,14.55498
249536,4,Scandic Palace,,"V. Guinto Street, Brgy. Pamplona Tres, Las Pinas City, Metro Manila",02-8040905,0917-5944948,,,,,133903015,0,,,0,121.0031637,14.55633087
249439,522,Celban Commercial Inc.,,"V. Luna Avenue, Brgy. Pinyahan, Quezon City, Metro Manila",02-8330252,,,,02-8040782,,133903015,0,,,0,121.0031258,14.55665338
249491,33,JPP Butic,,"V. Luna Avenue, Brgy. Pinyahan, Quezon City, Metro Manila",02-5110620,,,,,,133903015,249536,Scandic Palace,Scandic Palace,1,121.0031637,14.55633087
249447,93,Net Ship Management,"Net Ship Management, Inc.","V. Luna Avenue, Brgy. Pinyahan, Quezon City, Metro Manila",02-8467252,,www.netship.com.ph,,02-8467244,,133903015,249536,,Scandic Palace,1,121.0031653,14.55632668
249317,140,The Healthy Life,,"V. Luna Avenue, Brgy. Pinyahan, Quezon City, Metro Manila",,0917-7140316,,,,,133903015,249536,,Scandic Palace,1,121.0031653,14.55632668
249528,44,Kate and Kurt La Paz Batchoy,,"V. Luna Avenue, Brgy. Pinyahan, Quezon City, Metro Manila",,,,,,24HOURS,133903015,0,,,0,121.003015,14.55660482
223881,252,Salon Beauvoir,,"V. Luna Street Ext. cor. Anonas Street Ext.,",,,,,,,133903030,43083,,Le Parc Apartments,1,121.02589,14.556573
280513,275,CP Cosplay Internet Cafe,,"V. Luna Street Ext., Brgy. Botocan, Quezon City, Metro Manila",02-8179575,,,,,24HOURS,133903018,0,,,0,121.0125544,14.55821802
249453,93,Aquavir International Inc.,,"V. Luna Street Ext., Brgy. Botocan, Quezon City, Metro Manila",02-8333793,,www.aquavir.ph,,,,133903015,0,,,0,121.0027185,14.55985502
249400,97,Digiteyes,,"V. Luna Street Ext., Brgy. Botocan, Quezon City, Metro Manila",02-7814125,0917-9331014,,,,MON-FRI 1000-2000,133903015,0,,,0,121.0032483,14.55961016
277544,25,Palanan Barangay Hall,,"V. Luna Street Ext., Brgy. Malaya, Quezon City, Metro Manila",,,,,,24HOURS,133903015,0,,,0,121.0055715,14.56025265
248342,37,McDonalds,,"V. Luna Street Ext., Brgy. Malaya, Quezon City, Metro Manila",02-3396410,,www.mcdonalds.com.ph,,,24HOURS,133903002,0,Valero,,0,121.0180745,14.56073228
283876,350,Pau Cycle,,"V. Luna Street Ext., Brgy. Malaya, Quezon City, Metro Manila",,0999-3838980,,,,,133903032,0,,,0,121.0614182,14.56166754
276266,49,BPI,Bank of the Philippine Islands,"V. Luna Street Ext., Brgy. Malaya, Quezon City, Metro Manila",,,www.bpiexpressonline.com,,,,133903002,1813,Columns-Ayala Ave.,The Columns Ayala Avenue,1,121.0162301,14.5618947
283681,44,Red Engine Diner,,"V. Luna Street Ext., Brgy. Malaya, Quezon City, Metro Manila",02-7363979,,,,02-9095289,,133903002,1813,The Columns Ayala Ave.,The Columns Ayala Avenue,1,121.0161537,14.5618427
287448,44,Faburrito,,"V. Luna Street Ext., Brgy. Malaya, Quezon City, Metro Manila",02-5763533,,www.faburrito.com,,,MON-FRI 1000-2230; SAT 1000-2100,133903002,1813,The Columns 2,The Columns Ayala Avenue,1,121.0161537,14.5618427
276267,49,Chinabank,China Banking Corporation,"V. Luna Street Ext., Brgy. Malaya, Quezon City, Metro Manila",,,www.chinabank.ph,,,,133903002,1813,Ayala-Columns,The Columns Ayala Avenue,1,121.0166582,14.56187506
283684,48,Chinabank-ATM,China Banking Corporation-ATM,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-9153673,,www.chinabank.ph,,02-9153672,24HOURS,133903002,1813,Ayala-Columns,The Columns Ayala Avenue,1,121.0166582,14.56187506
32912,187,Missionary of the Child Jesus Convent,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",,,,,,,133903010,1812,,Colegio de Sta. Rosa,2,121.0398841,14.56265752
283367,277,Silk and Cotton,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-8966520,,,,,,133903020,283238,,Alley 8 Apartment,1,121.0303191,14.5629721
223853,167,Wow Wow Wow Table Dancing Bar,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",,,,,,,133903020,2078,,The T Tower,1,121.0308685,14.56434958
2091,363,"S. C. Johnson & Son, Inc.",,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",,,,,,,133903010,0,,,0,121.0389195,14.56461769
223846,147,Monarco Therapeutic Massage,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",,,,,,,133903020,0,,,0,121.0312546,14.56529944
249427,111,Saint Paul College Makati,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-8968369,,www.spcmakati.edu.ph,,,,133903020,0,San Juan St,,0,121.03145,14.56555793
283311,222,Soumak Collection,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-8907784,,,,02-8971351,,133903026,2165,,Bormaheco Condominium,1,121.0142011,14.56578543
283583,241,Office Warehouse,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-8997463,,www.officewarehouse.com.ph,,02-8952532,,133903026,2191,Vito Cruz,Savana Commercial Center,1,121.0136244,14.56618883
283363,277,Lets Talk Dirty,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-4967520,,,,,,133903026,2191,,Savana Commercial Center,1,121.0136715,14.56623346
283491,44,Yeths Eatery Lutong Bahay,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",,,,,,,133903026,2191,,Savana Commercial Center,1,121.0137264,14.56629848
286670,375,Felicity Trading Corporation,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-8953556,,,,,,133903026,0,,,0,121.0138938,14.56615878
2182,9,DCL House,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",,,,,,,133903026,0,,,0,121.01407,14.566043
283080,48,BPI-ATM,Bank of the Philippine Islands-ATM,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",,,www.bpiexpressonline.com,,,24HOURS,133903020,0,Makati-Makati Ave,,0,121.0303846,14.56617359
283127,49,BPI Family Savings Bank,Bank of the Philippine Islands Family Savings Bank,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-5775400,0917-5544457,www.bpiexpressonline.com,,,,133903020,0,Makati Avenue,,0,121.0303846,14.56617359
249418,336,Aqua V,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-8907028,,,,,,133903020,0,,,0,121.0339843,14.56628794
249277,4,Cahanding,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-8909537,,,,,24HOURS,133903020,0,,,0,121.0332419,14.56675001
249260,37,Beatriz Degina,,"V. Luna Street Ext., Brgy. Sikatuna Village, Quezon City, Metro Manila",02-8976023,,,,,,133903020,0,,,0,121.0331173,14.56687745
2202,108,Guadalupe Viejo Elementary School,,"V. Mapa Street Ext., Brgy. 601, Manila, Metro Manila",,,,,,,133903010,0,,,0,121.0401754,14.56688691
2193,187,Our Lady of Guadalupe Seminary,,"V. Mapa Street Ext., Brgy. 602, Manila, Metro Manila",,,,,,,133903010,0,,,0,121.0436478,14.56649207
2216,108,Francisco Benitez Elementary School,,"V. Mapa Street Ext., Brgy. 602, Manila, Metro Manila",,,,,,,133903026,0,,,0,121.0172353,14.56779897
283592,50,CIBI Information Center,,"V. Mapa Street Ext., Brgy. 602, Manila, Metro Manila",02-8192424,,www.cibi.net.ph,,02-8900036,24HOURS,133903026,283081,,"Equicom Savings Bank, Inc.",1,121.0155363,14.56757291
283081,49,"Equicom Savings Bank, Inc.",,"V. Mapa Street or. Valenzuela Street, Brgy. 591, Manila, Metro Manila",,,www.equicomsavings.com,,02-8124104,,133903026,0,Zapote-Mascardo,,0,121.0155363,14.56757291
2219,27,San Miguel Village,,"V. Mapa Street, Brgy. 588, Manila, Metro Manila",,,,,,,133903020,0,,,0,121.02558,14.568032
2220,180,Sta. Cruz Chapel,,"V. Mapa Street, Brgy. 588, Manila, Metro Manila",,,,,,,133903026,0,,,0,121.0162007,14.5682413
277041,336,Ozone Pure,,"V. Mapa Street, Brgy. 589, Manila, Metro Manila",02-3999695,,,,,,133903026,0,,,0,121.015026,14.57016784
2263,140,Maria Lourdes Maternity Hospital,,"V. Mapa Street, Brgy. 599, Manila, Metro Manila",,,,,,24HOURS,133903029,0,,,0,121.014726,14.570455
223786,49,UCPB,United Coconut Planters Bank,"V. Mapa Street, Brgy. 599, Manila, Metro Manila",,,www.ucpb.com,,,,133903031,32930,Margarita Building,Margarita Building,1,121.0250718,14.56964082
2334,27,Rizal Village,,"V. Mapa Street, Brgy. 600, Manila, Metro Manila",,,,,,,133903031,0,,,0,121.02443,14.572436
280479,218,Ministop,,"V. Mapa Street, Brgy. 600, Manila, Metro Manila",02-8964734,,www.ministop.com.ph,,,24HOURS,133903020,1966,SJG Centre,SJG Centre,1,121.0312817,14.5632927
284525,37,McDonalds,,"V. Mapa Street, Brgy. 605, Manila, Metro Manila",02-8136315,,www.mcdonalds.com.ph,,,,133903002,1475,Paseo Center,Paseo Center,1,121.02295,14.55774
283179,33,Artina Suites Cafe,,"Valencia Hills-Tower A, 21 Valencia Street, Brgy. Valencia, Quezon City, Metro Manila",02-8974212,,www.artinasuiteshotel.com,,,,133903020,43108,,Artina Suites,1,121.027776,14.568178
43108,42,Artina Suites,,"Valencia Street, Brgy. 457, Manila, Metro Manila",02-8974212,,www.artinasuiteshotel.com,,02-8959092,24HOURS,133903020,0,,,0,121.027776,14.568178
2209,49,UCPB,United Coconut Planters Bank,"Valencia Street, Brgy. Cupang, Muntinlupa City, Metro Manila",,,www.ucpb.com,,,,133903020,0,J.P. Rizal,,0,121.030236,14.56765714
249487,94,N3 Corporation Security Agency Inc.,,"Valencia Street, Brgy. Valencia, Quezon City, Metro Manila",02-7367974,,,,02-9036332,,133903020,0,,,0,121.0305246,14.5681746
284599,37,McDonalds,,"Valenzuela Multi-purpose Building, Baler Street, Santiago Subdivision, Brgy. Valenzuela, Makati City, Metro Manila",02-7517984,,www.mcdonalds.com.ph,,,24HOURS,133903025,286133,Bankmer,Bankmer Building,1,121.02269,14.5554
277308,37,McDonalds,,"Valenzuela Street Ext., Brgy. 600, Manila, Metro Manila",02-8912648,,www.mcdonalds.com.ph,,,,133903025,1458,Jaka 6780,Jaka 6780,1,121.019401,14.55764405
283382,283,California Nails and Day Spa,,"Valenzuela Street Ext., Brgy. 600, Manila, Metro Manila",02-6228523,,www.californianailsandayspa.com,,,,133903030,1380,,Olympia Condominium,1,121.0258898,14.55636559
